country,country_code,year,school_completion_primary_female_rate
Bosnia and Herzegovina,BIH,2015.0,71.7043380737305
Belize,BLZ,2015.0,84.9447708129883
Bolivia,BOL,2015.0,56.2
Brazil,BRA,2015.0,78.176643371582
Canada,CAN,2015.0,93.8281544175651
Switzerland,CHE,2015.0,99.6171188354492
Chile,CHL,2015.0,86.1319198608398
"Congo, Rep.",COG,2015.0,65.2519607543945
Colombia,COL,2015.0,76.388427734375
Cabo Verde,CPV,2015.0,49.4651718139648
Costa Rica,CRI,2015.0,81.4093627929688
Cayman Islands,CYM,2015.0,98.9811096191406
Cyprus,CYP,2015.0,91.9152297973633
Czechia,CZE,2015.0,99.871696472168
Germany,DEU,2015.0,100.0
Denmark,DNK,2015.0,100.0
Dominican Republic,DOM,2015.0,67.8394927978516
Ecuador,ECU,2015.0,81.1201705932617
"Egypt, Arab Rep.",EGY,2015.0,50.4255599369029
Spain,ESP,2015.0,88.8346481323242
Finland,FIN,2015.0,100.0
France,FRA,2015.0,97.2997589111328
Georgia,GEO,2015.0,98.9810599710537
Ghana,GHA,2015.0,43.9012318300658
Greece,GRC,2015.0,93.7157669067383
Guatemala,GTM,2015.0,38.7603302001953
"Hong Kong SAR, China",HKG,2015.0,93.4399185180664
Honduras,HND,2015.0,60.5022583007812
Croatia,HRV,2015.0,98.2451147817708
Hungary,HUN,2015.0,99.5034790039062
Indonesia,IDN,2015.0,73.6172637939453
Ireland,IRL,2015.0,99.6036215925103
Iceland,ISL,2015.0,100.0
Israel,ISR,2015.0,94.3380432128906
Italy,ITA,2015.0,93.7325820922852
Kazakhstan,KAZ,2015.0,98.7278137207031
Cambodia,KHM,2015.0,15.308690071106
Kiribati,KIR,2015.0,92.4968353216464
"Korea, Rep.",KOR,2015.0,92.8199920654297
Kuwait,KWT,2015.0,64.4744110107422
Sri Lanka,LKA,2015.0,83.66681208894
Lithuania,LTU,2015.0,98.4116592407227
Luxembourg,LUX,2015.0,99.5669144731112
Latvia,LVA,2015.0,99.7077713012695
Moldova,MDA,2015.0,99.3496932983398
Mexico,MEX,2015.0,78.0581665039062
North Macedonia,MKD,2015.0,89.096683375433
Mali,MLI,2015.0,12.2627096176147
Malta,MLT,2015.0,98.4747772216797
Montenegro,MNE,2015.0,96.4297925947643
Mongolia,MNG,2015.0,97.3926764896403
Mozambique,MOZ,2015.0,29.6378002166748
Mauritania,MRT,2015.0,25.9109706878662
Malawi,MWI,2015.0,37.6762084960938
Netherlands,NLD,2015.0,98.2683334350586
Norway,NOR,2015.0,99.5945434570312
Oman,OMN,2015.0,85.3489837646484
Pakistan,PAK,2015.0,34.5914145832575
Panama,PAN,2015.0,85.4
Peru,PER,2015.0,75.2641296386719
Puerto Rico (US),PRI,2015.0,96.6767371601208
Portugal,PRT,2015.0,87.4541397094727
Paraguay,PRY,2015.0,74.6803207397461
West Bank and Gaza,PSE,2015.0,90.0902786254883
Romania,ROU,2015.0,98.1835174560547
Russian Federation,RUS,2015.0,100.0
Rwanda,RWA,2015.0,31.4164905548096
Senegal,SEN,2015.0,13.9837303161621
Singapore,SGP,2015.0,83.6155776977539
Solomon Islands,SLB,2015.0,68.0737762451172
El Salvador,SLV,2015.0,55.0
Serbia,SRB,2015.0,95.4929733276367
Slovak Republic,SVK,2015.0,99.8294982910156
Slovenia,SVN,2015.0,99.7902689603131
Sweden,SWE,2015.0,100.0
Seychelles,SYC,2015.0,96.2768301709432
Thailand,THA,2015.0,61.4824934962031
Turkmenistan,TKM,2015.0,99.6451187133789
Trinidad and Tobago,TTO,2015.0,95.3660379407384
Tunisia,TUN,2015.0,66.7348200607526
Turkiye,TUR,2015.0,82.0068817138672
Tanzania,TZA,2015.0,55.489559173584
Uruguay,URY,2015.0,89.5132293701172
United States,USA,2015.0,98.7678298950195
"Venezuela, RB",VEN,2015.0,88.7082824707031
Viet Nam,VNM,2015.0,76.1730672875426
South Africa,ZAF,2015.0,80.8907470703125
Zimbabwe,ZWE,2015.0,68.9961013793945
Albania,ALB,2016.0,96.6357458269528
Andorra,AND,2016.0,96.1199722290039
Armenia,ARM,2016.0,98.9367599487305
Australia,AUS,2016.0,100.0
Austria,AUT,2016.0,100.0
Azerbaijan,AZE,2016.0,97.9010162353516
Belgium,BEL,2016.0,95.0032577514648
Bangladesh,BGD,2016.0,51.6476783752441
Bulgaria,BGR,2016.0,98.5682380545001
Bahrain,BHR,2016.0,71.9618072509766
Bosnia and Herzegovina,BIH,2016.0,76.0466384887695
Belarus,BLR,2016.0,99.878403044835
Bolivia,BOL,2016.0,56.8
Brazil,BRA,2016.0,79.0865783691406
Canada,CAN,2016.0,94.2608028165959
Switzerland,CHE,2016.0,99.5366134643555
Chile,CHL,2016.0,88.5190152929881
Cote d'Ivoire,CIV,2016.0,22.7309368852212
"Congo, Dem. Rep.",COD,2016.0,49.944580078125
Colombia,COL,2016.0,77.7140426635742
Costa Rica,CRI,2016.0,81.0343322753906
Cyprus,CYP,2016.0,93.4087829589844
Czechia,CZE,2016.0,99.8718338012695
Germany,DEU,2016.0,100.0
Denmark,DNK,2016.0,100.0
Dominican Republic,DOM,2016.0,70.5
Ecuador,ECU,2016.0,81.6388092041016
"Egypt, Arab Rep.",EGY,2016.0,53.0426580666544
Spain,ESP,2016.0,89.6412963867188
Ethiopia,ETH,2016.0,12.7853498458862
Finland,FIN,2016.0,100.0
Fiji,FJI,2016.0,96.2868288680375
France,FRA,2016.0,97.3900985717773
Georgia,GEO,2016.0,99.1223983764648
Guinea,GIN,2016.0,14.5551996231079
Greece,GRC,2016.0,89.1640930175781
Guatemala,GTM,2016.0,43.8628411804231
"Hong Kong SAR, China",HKG,2016.0,100.0
Honduras,HND,2016.0,61.8123893737793
Croatia,HRV,2016.0,98.0940829313265
Hungary,HUN,2016.0,99.5367202758789
Indonesia,IDN,2016.0,76.5524673461914
India,IND,2016.0,45.1310691833496
Ireland,IRL,2016.0,99.6125799698643
Iceland,ISL,2016.0,100.0
Israel,ISR,2016.0,95.495561083247
Italy,ITA,2016.0,94.6881056910846
Jamaica,JAM,2016.0,98.8500326306269
"Korea, Rep.",KOR,2016.0,94.6215179346218
Liberia,LBR,2016.0,26.1587505340576
Sri Lanka,LKA,2016.0,83.7324162398975
Lithuania,LTU,2016.0,98.7850570678711
"Macao SAR, China",MAC,2016.0,87.8008193969727
Moldova,MDA,2016.0,99.3515836265286
Mexico,MEX,2016.0,79.1603775024414
North Macedonia,MKD,2016.0,89.7419994239981
Mali,MLI,2016.0,8.59934997558594
Malta,MLT,2016.0,98.5972671508789
Myanmar,MMR,2016.0,50.4240303039551
Montenegro,MNE,2016.0,96.0541902157381
Mongolia,MNG,2016.0,97.6310263031871
Malaysia,MYS,2016.0,91.8771896362305
Nigeria,NGA,2016.0,52.8871612548828
Netherlands,NLD,2016.0,98.3090591430664
Norway,NOR,2016.0,99.6048736572266
Nepal,NPL,2016.0,27.9750194549561
Pakistan,PAK,2016.0,32.8549838710205
Panama,PAN,2016.0,86.0
Peru,PER,2016.0,64.7
Poland,POL,2016.0,98.9018936157227
Portugal,PRT,2016.0,88.2298736572266
Paraguay,PRY,2016.0,73.5614013671875
West Bank and Gaza,PSE,2016.0,90.6443405151367
Qatar,QAT,2016.0,88.6187896728516
Romania,ROU,2016.0,98.2977828979492
Russian Federation,RUS,2016.0,100.0
Senegal,SEN,2016.0,15.7822904586792
Singapore,SGP,2016.0,83.0378494262695
El Salvador,SLV,2016.0,55.2580108642578
Serbia,SRB,2016.0,96.0392227172852
Slovak Republic,SVK,2016.0,99.8209686279297
Slovenia,SVN,2016.0,99.795768737793
Sweden,SWE,2016.0,100.0
Seychelles,SYC,2016.0,96.3739332915028
Thailand,THA,2016.0,62.0983200073242
Tajikistan,TJK,2016.0,100.0
Timor-Leste,TLS,2016.0,39.8647117614746
Tonga,TON,2016.0,95.5095315221025
Trinidad and Tobago,TTO,2016.0,95.9002268516025
Tunisia,TUN,2016.0,67.0131661973833
Turkiye,TUR,2016.0,82.905403137207
Tuvalu,TUV,2016.0,97.4321155412666
Uganda,UGA,2016.0,33.811710357666
Uruguay,URY,2016.0,90.0260467529297
United States,USA,2016.0,98.8974685668945
"Venezuela, RB",VEN,2016.0,93.3828125
Viet Nam,VNM,2016.0,77.563080276512
South Africa,ZAF,2016.0,81.214616879322
Afghanistan,AFG,2017.0,9.98258293998011
Albania,ALB,2017.0,96.5901170922752
United Arab Emirates,ARE,2017.0,85.7235794067383
Armenia,ARM,2017.0,99.2252807617188
Australia,AUS,2017.0,100.0
Austria,AUT,2017.0,100.0
Azerbaijan,AZE,2017.0,97.8391418457031
Burundi,BDI,2017.0,13.8205499649048
Belgium,BEL,2017.0,95.3366317749023
Benin,BEN,2017.0,13.2386598587036
Bangladesh,BGD,2017.0,53.1116218566895
Bulgaria,BGR,2017.0,98.9735902113574
Bahrain,BHR,2017.0,73.5513076782227
Bosnia and Herzegovina,BIH,2017.0,74.3090418646619
Belarus,BLR,2017.0,99.941388630528
Bolivia,BOL,2017.0,58.1
Brazil,BRA,2017.0,80.1887435913086
Brunei Darussalam,BRN,2017.0,86.9099453699925
Bhutan,BTN,2017.0,26.7455806732178
Canada,CAN,2017.0,94.6484958201251
Switzerland,CHE,2017.0,99.5868046250471
Chile,CHL,2017.0,86.7673187255859
Colombia,COL,2017.0,77.6
Costa Rica,CRI,2017.0,81.5
Cyprus,CYP,2017.0,94.1374860294374
Czechia,CZE,2017.0,99.9189071655273
Germany,DEU,2017.0,100.0
Djibouti,DJI,2017.0,28.0733509063721
Denmark,DNK,2017.0,100.0
Dominican Republic,DOM,2017.0,71.6
Ecuador,ECU,2017.0,81.2731628417969
"Egypt, Arab Rep.",EGY,2017.0,53.0915526951758
Spain,ESP,2017.0,91.0810738400248
Finland,FIN,2017.0,100.0
France,FRA,2017.0,97.3834686279297
United Kingdom,GBR,2017.0,100.0
Georgia,GEO,2017.0,99.2200393676758
Ghana,GHA,2017.0,49.8616409301758
Greece,GRC,2017.0,94.1832640667162
Guatemala,GTM,2017.0,42.918753607556
"Hong Kong SAR, China",HKG,2017.0,93.9081268310547
Honduras,HND,2017.0,59.7039372504022
Croatia,HRV,2017.0,98.5461852686428
Haiti,HTI,2017.0,42.0090599060059
Hungary,HUN,2017.0,99.562661877704
Indonesia,IDN,2017.0,74.1445922851562
Ireland,IRL,2017.0,99.7451446368121
Iceland,ISL,2017.0,100.0
Israel,ISR,2017.0,95.1420880375704
Italy,ITA,2017.0,95.1299868509924
Jamaica,JAM,2017.0,98.9362354934898
Jordan,JOR,2017.0,84.1981201171875
"Korea, Rep.",KOR,2017.0,94.6846511482534
Kuwait,KWT,2017.0,65.319221496582
Lao PDR,LAO,2017.0,47.702278137207
Sri Lanka,LKA,2017.0,84.4906514744353
Lithuania,LTU,2017.0,98.8589630126953
Morocco,MAR,2017.0,40.9931602478027
Moldova,MDA,2017.0,99.4245408404148
Maldives,MDV,2017.0,63.1465682983398
Mexico,MEX,2017.0,80.6090316772461
Marshall Islands,MHL,2017.0,98.9441909790039
North Macedonia,MKD,2017.0,90.548630787734
Mali,MLI,2017.0,14.095511335395
Malta,MLT,2017.0,99.5952484412914
Montenegro,MNE,2017.0,96.5091541783742
Niger,NER,2017.0,11.9575443793533
Netherlands,NLD,2017.0,98.5678865548
Norway,NOR,2017.0,99.6143188476562
Pakistan,PAK,2017.0,37.6778411865234
Panama,PAN,2017.0,86.3
Peru,PER,2017.0,65.2
Philippines,PHL,2017.0,85.7535934448242
Poland,POL,2017.0,98.7014092074879
Puerto Rico (US),PRI,2017.0,91.5847930908203
Portugal,PRT,2017.0,88.9834289550781
Paraguay,PRY,2017.0,74.3
West Bank and Gaza,PSE,2017.0,91.0297698974609
Qatar,QAT,2017.0,90.0311279296875
Romania,ROU,2017.0,98.4520111083984
Russian Federation,RUS,2017.0,100.0
Saudi Arabia,SAU,2017.0,75.4699783325195
Senegal,SEN,2017.0,13.096360206604
Singapore,SGP,2017.0,82.9679565429688
Sierra Leone,SLE,2017.0,22.1799697875977
El Salvador,SLV,2017.0,54.9718704223633
Serbia,SRB,2017.0,96.4501419067383
Slovak Republic,SVK,2017.0,99.8364715576172
Slovenia,SVN,2017.0,99.7783813476562
Sweden,SWE,2017.0,100.0
Seychelles,SYC,2017.0,97.2395459392565
Togo,TGO,2017.0,30.0399799346924
Thailand,THA,2017.0,62.8763304961506
Tajikistan,TJK,2017.0,94.5645599365234
Tunisia,TUN,2017.0,66.9776821251482
Turkiye,TUR,2017.0,83.6428909301758
Uruguay,URY,2017.0,90.373908996582
United States,USA,2017.0,97.5888366699219
St. Vincent and the Grenadines,VCT,2017.0,91.2498626708984
"Venezuela, RB",VEN,2017.0,96.2789990116876
Viet Nam,VNM,2017.0,77.5041704585355
Samoa,WSM,2017.0,94.5108963081404
South Africa,ZAF,2017.0,84.8290786743164
Zimbabwe,ZWE,2017.0,79.000358581543
Albania,ALB,2018.0,96.4497597921119
United Arab Emirates,ARE,2018.0,87.6026077270508
Armenia,ARM,2018.0,99.8788788261907
Antigua and Barbuda,ATG,2018.0,98.6870161562098
Australia,AUS,2018.0,99.5075856884907
Austria,AUT,2018.0,100.0
Azerbaijan,AZE,2018.0,97.8248291015625
Belgium,BEL,2018.0,95.8763966705562
Burkina Faso,BFA,2018.0,11.3417997360229
Bangladesh,BGD,2018.0,54.4736213684082
Bulgaria,BGR,2018.0,99.0522930386763
Bahrain,BHR,2018.0,83.0292129516602
Bosnia and Herzegovina,BIH,2018.0,82.0196762084961
Belarus,BLR,2018.0,99.9060238302304
Bolivia,BOL,2018.0,58.8
Brazil,BRA,2018.0,80.8342666625977
Brunei Darussalam,BRN,2018.0,87.9201164471733
Canada,CAN,2018.0,94.9135023646643
Switzerland,CHE,2018.0,99.5941772460938
Chile,CHL,2018.0,89.8469205486463
Cameroon,CMR,2018.0,52.9750785827637
"Congo, Dem. Rep.",COD,2018.0,48.8806686401367
Colombia,COL,2018.0,79.3738174438477
Costa Rica,CRI,2018.0,82.1348190307617
Cyprus,CYP,2018.0,94.2178497314453
Czechia,CZE,2018.0,99.9118454476118
Germany,DEU,2018.0,100.0
Denmark,DNK,2018.0,100.0
Dominican Republic,DOM,2018.0,71.9
Ecuador,ECU,2018.0,81.0
"Egypt, Arab Rep.",EGY,2018.0,56.2874256862558
Spain,ESP,2018.0,90.6152420043945
Finland,FIN,2018.0,100.0
France,FRA,2018.0,97.3640748713473
Georgia,GEO,2018.0,97.4532623291016
Guinea,GIN,2018.0,11.1811504364014
"Gambia, The",GMB,2018.0,30.3754596710205
Guinea-Bissau,GNB,2018.0,32.7465249513604
Greece,GRC,2018.0,94.7357433117297
Grenada,GRD,2018.0,100.0
Guatemala,GTM,2018.0,43.2886880471681
Guyana,GUY,2018.0,86.0081055958915
"Hong Kong SAR, China",HKG,2018.0,100.0
Honduras,HND,2018.0,60.1624183654785
Croatia,HRV,2018.0,98.581123677673
Hungary,HUN,2018.0,99.5801045374466
Indonesia,IDN,2018.0,74.9173583984375
India,IND,2018.0,49.3155403137207
Ireland,IRL,2018.0,99.8071928661113
Iraq,IRQ,2018.0,47.5305786132812
Iceland,ISL,2018.0,100.0
Israel,ISR,2018.0,95.0512635839597
Italy,ITA,2018.0,95.6084916083218
Jamaica,JAM,2018.0,99.084711508582
Jordan,JOR,2018.0,86.3865203857422
Kazakhstan,KAZ,2018.0,99.9330902099609
Kyrgyz Republic,KGZ,2018.0,98.5526504516602
Kiribati,KIR,2018.0,89.0673217773438
"Korea, Rep.",KOR,2018.0,94.9011466666293
Kuwait,KWT,2018.0,65.7795333862305
Lebanon,LBN,2018.0,92.7415924072266
Sri Lanka,LKA,2018.0,84.9498391981298
Lesotho,LSO,2018.0,65.5609893798828
Lithuania,LTU,2018.0,98.9383147285049
Luxembourg,LUX,2018.0,99.678704344995
Latvia,LVA,2018.0,100.0
Moldova,MDA,2018.0,99.3793869018555
Madagascar,MDG,2018.0,47.373161315918
Mexico,MEX,2018.0,81.837158203125
North Macedonia,MKD,2018.0,87.374870300293
Mali,MLI,2018.0,10.4540195465088
Malta,MLT,2018.0,98.6654815673828
Montenegro,MNE,2018.0,96.9729849366486
Mongolia,MNG,2018.0,89.2703170776367
Nigeria,NGA,2018.0,54.0191612243652
Netherlands,NLD,2018.0,98.3368988037109
Norway,NOR,2018.0,99.5692015441462
Pakistan,PAK,2018.0,36.1434486176418
Panama,PAN,2018.0,86.3
Peru,PER,2018.0,76.7887268066406
Papua New Guinea,PNG,2018.0,42.9097900390625
Poland,POL,2018.0,98.9389453265263
Portugal,PRT,2018.0,88.6368026733398
Paraguay,PRY,2018.0,74.5611801147461
West Bank and Gaza,PSE,2018.0,92.1521301269531
Romania,ROU,2018.0,98.5649627363737
Russian Federation,RUS,2018.0,100.0
Rwanda,RWA,2018.0,31.8317699432373
Saudi Arabia,SAU,2018.0,80.8224014742873
Senegal,SEN,2018.0,17.4032096862793
Singapore,SGP,2018.0,84.7963714599609
Sierra Leone,SLE,2018.0,22.9597415651811
El Salvador,SLV,2018.0,57.2
San Marino,SMR,2018.0,95.572998046875
Serbia,SRB,2018.0,96.7575043526702
Suriname,SUR,2018.0,73.8578491210938
Slovak Republic,SVK,2018.0,99.7746963500977
Slovenia,SVN,2018.0,99.7107855612307
Sweden,SWE,2018.0,100.0
Seychelles,SYC,2018.0,97.7190364653188
Chad,TCD,2018.0,17.8627924792035
Thailand,THA,2018.0,63.2331695556641
Tonga,TON,2018.0,99.5673576160029
Tanzania,TZA,2018.0,59.1400909423828
Ukraine,UKR,2018.0,100.0
Uruguay,URY,2018.0,91.3962936401367
United States,USA,2018.0,98.9852600097656
Uzbekistan,UZB,2018.0,99.9814529418945
South Africa,ZAF,2018.0,82.8023432806062
Zambia,ZMB,2018.0,52.0742797851562
Albania,ALB,2019.0,96.8478145738663
United Arab Emirates,ARE,2019.0,90.7799377441406
Armenia,ARM,2019.0,99.8724830693357
Australia,AUS,2019.0,99.6006820320998
Austria,AUT,2019.0,100.0
Azerbaijan,AZE,2019.0,97.8473815917969
Belgium,BEL,2019.0,96.3382873535156
Benin,BEN,2019.0,14.7077503204346
Burkina Faso,BFA,2019.0,12.3691701889038
Bangladesh,BGD,2019.0,57.3168601989746
Bulgaria,BGR,2019.0,98.8309662179181
"Bahamas, The",BHS,2019.0,96.6646499633789
Bosnia and Herzegovina,BIH,2019.0,75.1183438505186
Belarus,BLR,2019.0,99.7609024047852
Belize,BLZ,2019.0,80.1112887985941
Bolivia,BOL,2019.0,62.9
Brazil,BRA,2019.0,84.7
Brunei Darussalam,BRN,2019.0,87.8487977425109
Central African Republic,CAF,2019.0,19.3335609436035
Canada,CAN,2019.0,94.8671510434083
Switzerland,CHE,2019.0,99.5351028442383
Chile,CHL,2019.0,90.4671145052894
Colombia,COL,2019.0,80.5773315429688
Costa Rica,CRI,2019.0,82.8
Cuba,CUB,2019.0,91.3904571533203
Cyprus,CYP,2019.0,94.0600435034467
Czechia,CZE,2019.0,99.8790512084961
Germany,DEU,2019.0,100.0
Denmark,DNK,2019.0,100.0
Dominican Republic,DOM,2019.0,73.0665588378906
Algeria,DZA,2019.0,57.5232810974121
Ecuador,ECU,2019.0,81.6
Spain,ESP,2019.0,91.9022201588327
Ethiopia,ETH,2019.0,17.99342918396
Finland,FIN,2019.0,100.0
France,FRA,2019.0,97.4697189331055
Georgia,GEO,2019.0,98.9626083374023
Guinea-Bissau,GNB,2019.0,18.1450163724087
Greece,GRC,2019.0,95.2994678875985
Grenada,GRD,2019.0,99.058648866259
Guatemala,GTM,2019.0,46.0521011352539
Guyana,GUY,2019.0,84.6027297973633
"Hong Kong SAR, China",HKG,2019.0,94.0477600097656
Honduras,HND,2019.0,62.2
Croatia,HRV,2019.0,98.6952366584759
Hungary,HUN,2019.0,99.5397960780674
Indonesia,IDN,2019.0,77.293810215155
India,IND,2019.0,50.131950378418
Ireland,IRL,2019.0,99.7596936763164
"Iran, Islamic Rep.",IRN,2019.0,80.0972753041898
Iceland,ISL,2019.0,100.0
Israel,ISR,2019.0,95.2426545777331
Italy,ITA,2019.0,95.9694932107221
Jamaica,JAM,2019.0,99.1222151270321
Kazakhstan,KAZ,2019.0,99.8653793334961
Kenya,KEN,2019.0,74.3599166870117
Cambodia,KHM,2019.0,31.1973705291748
Kiribati,KIR,2019.0,95.9497341217091
"Korea, Rep.",KOR,2019.0,95.0458511880634
Liberia,LBR,2019.0,33.6186218261719
Sri Lanka,LKA,2019.0,85.6703840162438
Lithuania,LTU,2019.0,98.9287505582206
Luxembourg,LUX,2019.0,99.3948291012157
Latvia,LVA,2019.0,100.0
Moldova,MDA,2019.0,99.3357620239258
Mexico,MEX,2019.0,82.3497061132243
Marshall Islands,MHL,2019.0,97.0076599121094
North Macedonia,MKD,2019.0,90.7887581489105
Mali,MLI,2019.0,12.9533596038818
Malta,MLT,2019.0,99.3874261149919
Myanmar,MMR,2019.0,59.7655715942383
Montenegro,MNE,2019.0,97.3435205239151
Mongolia,MNG,2019.0,96.6706466674805
Malaysia,MYS,2019.0,92.5739517211914
New Caledonia,NCL,2019.0,89.7406234741211
Niger,NER,2019.0,12.7001455994928
Nigeria,NGA,2019.0,55.0242500305176
Netherlands,NLD,2019.0,98.5701244581985
Norway,NOR,2019.0,99.6461868286133
Nepal,NPL,2019.0,34.0950393676758
Pakistan,PAK,2019.0,36.9833297729492
Panama,PAN,2019.0,87.4462280273438
Peru,PER,2019.0,67.1
Philippines,PHL,2019.0,84.530891418457
Poland,POL,2019.0,99.0749736809788
Portugal,PRT,2019.0,90.2518692016602
Paraguay,PRY,2019.0,75.3142776489258
West Bank and Gaza,PSE,2019.0,91.3298263549805
Romania,ROU,2019.0,98.4786834716797
Russian Federation,RUS,2019.0,100.0
Saudi Arabia,SAU,2019.0,84.5812364868227
Senegal,SEN,2019.0,16.6994209289551
Singapore,SGP,2019.0,85.8339920043945
Sierra Leone,SLE,2019.0,23.8464298248291
El Salvador,SLV,2019.0,57.9027099609375
Serbia,SRB,2019.0,97.4143524169922
Slovak Republic,SVK,2019.0,99.7804565429688
Slovenia,SVN,2019.0,99.7558364868164
Sweden,SWE,2019.0,100.0
Seychelles,SYC,2019.0,97.7719517639189
Turks and Caicos Islands,TCA,2019.0,95.1589202880859
Chad,TCD,2019.0,10.0752696990967
Thailand,THA,2019.0,68.2362976074219
Turkmenistan,TKM,2019.0,99.6618881225586
Tonga,TON,2019.0,96.163818359375
Trinidad and Tobago,TTO,2019.0,99.3649670344645
Turkiye,TUR,2019.0,85.7307662963867
Tuvalu,TUV,2019.0,92.2201919555664
Uganda,UGA,2019.0,42.887853693958
Ukraine,UKR,2019.0,100.0
Uruguay,URY,2019.0,91.5983276367188
United States,USA,2019.0,99.6304454121311
Uzbekistan,UZB,2019.0,100.0
Viet Nam,VNM,2019.0,86.2658004760742
Vanuatu,VUT,2019.0,74.4837839831681
Samoa,WSM,2019.0,95.1079177856445
South Africa,ZAF,2019.0,83.7042189424562
Zimbabwe,ZWE,2019.0,70.5720367431641
Afghanistan,AFG,2020.0,8.29784662183322
Albania,ALB,2020.0,97.4953151895011
Armenia,ARM,2020.0,99.2012634277344
Australia,AUS,2020.0,99.5382989281263
Austria,AUT,2020.0,100.0
Belgium,BEL,2020.0,96.0909626460247
Bangladesh,BGD,2020.0,58.943359375
Bulgaria,BGR,2020.0,99.0150376537866
Bahrain,BHR,2020.0,87.3726425170898
Bosnia and Herzegovina,BIH,2020.0,86.9853134155273
Belarus,BLR,2020.0,99.8921633771662
Belize,BLZ,2020.0,81.4733581542969
Bolivia,BOL,2020.0,68.4371795654297
Brazil,BRA,2020.0,86.3
Brunei Darussalam,BRN,2020.0,88.2782728242983
Botswana,BWA,2020.0,80.2276763916016
Canada,CAN,2020.0,95.2390657542978
Switzerland,CHE,2020.0,99.4877100682464
Chile,CHL,2020.0,89.4
China,CHN,2020.0,93.7448577880859
"Congo, Dem. Rep.",COD,2020.0,54.9548234973978
Colombia,COL,2020.0,81.9578399658203
Costa Rica,CRI,2020.0,83.077392578125
Curacao,CUW,2020.0,99.5243988037109
Cyprus,CYP,2020.0,94.5671234130859
Czechia,CZE,2020.0,99.8789586610696
Germany,DEU,2020.0,100.0
Denmark,DNK,2020.0,100.0
Dominican Republic,DOM,2020.0,73.3
Ecuador,ECU,2020.0,81.6676635742188
"Egypt, Arab Rep.",EGY,2020.0,59.4815284912731
Spain,ESP,2020.0,91.9943466186523
Estonia,EST,2020.0,99.8205032348633
Finland,FIN,2020.0,100.0
France,FRA,2020.0,97.7704697767033
United Kingdom,GBR,2020.0,100.0
Georgia,GEO,2020.0,99.1882744286025
"Gambia, The",GMB,2020.0,34.478931427002
Greece,GRC,2020.0,95.2883071899414
Grenada,GRD,2020.0,98.985597966487
"Hong Kong SAR, China",HKG,2020.0,100.0
Croatia,HRV,2020.0,98.9272234476889
Hungary,HUN,2020.0,99.6411514282227
Indonesia,IDN,2020.0,78.8771896362305
India,IND,2020.0,51.8468208312988
Ireland,IRL,2020.0,99.8518456068795
"Iran, Islamic Rep.",IRN,2020.0,80.9863032124097
Iceland,ISL,2020.0,100.0
Israel,ISR,2020.0,95.499408254426
Italy,ITA,2020.0,95.6621932983398
Jordan,JOR,2020.0,85.6606369018555
Japan,JPN,2020.0,99.6135787963867
Kenya,KEN,2020.0,70.4604110717773
Cambodia,KHM,2020.0,38.7759060932905
Kiribati,KIR,2020.0,96.8699982215899
"Korea, Rep.",KOR,2020.0,95.203712763092
St. Lucia,LCA,2020.0,99.2764892578125
Sri Lanka,LKA,2020.0,85.7766530946192
Lithuania,LTU,2020.0,99.0658721923828
Luxembourg,LUX,2020.0,99.6690582416204
Moldova,MDA,2020.0,99.4546279907227
Mexico,MEX,2020.0,82.7016906738281
North Macedonia,MKD,2020.0,90.868896484375
Mali,MLI,2020.0,9.07421970367432
Malta,MLT,2020.0,98.6336898803711
Montenegro,MNE,2020.0,97.9303090234825
Mongolia,MNG,2020.0,91.7492904663086
Mozambique,MOZ,2020.0,34.7701110839844
Malawi,MWI,2020.0,37.8208389282227
Netherlands,NLD,2020.0,98.3582611083984
Norway,NOR,2020.0,99.4352124608901
Peru,PER,2020.0,68.6
Philippines,PHL,2020.0,87.2799987792969
Palau,PLW,2020.0,97.2121650977552
Poland,POL,2020.0,99.1092300415039
Puerto Rico (US),PRI,2020.0,97.3402205550772
Portugal,PRT,2020.0,91.5823364257812
Paraguay,PRY,2020.0,76.1816482543945
West Bank and Gaza,PSE,2020.0,93.1698608398438
Romania,ROU,2020.0,98.4124908447266
Russian Federation,RUS,2020.0,100.0
Rwanda,RWA,2020.0,38.7198905944824
Saudi Arabia,SAU,2020.0,83.3387603759766
Singapore,SGP,2020.0,86.4181976318359
El Salvador,SLV,2020.0,58.3214912414551
San Marino,SMR,2020.0,98.0674514770508
Serbia,SRB,2020.0,97.4919955432824
Slovak Republic,SVK,2020.0,99.8542878672348
Slovenia,SVN,2020.0,99.7788464123249
Sweden,SWE,2020.0,100.0
Seychelles,SYC,2020.0,97.3639499136298
Thailand,THA,2020.0,65.6529371228274
Trinidad and Tobago,TTO,2020.0,99.2086086411619
Ukraine,UKR,2020.0,100.0
United States,USA,2020.0,99.0882110595703
Uzbekistan,UZB,2020.0,100.0
Viet Nam,VNM,2020.0,79.7972894054232
South Africa,ZAF,2020.0,87.7143096923828
Afghanistan,AFG,2021.0,8.62584018707275
Albania,ALB,2021.0,97.5423360665456
United Arab Emirates,ARE,2021.0,89.3598098754883
Armenia,ARM,2021.0,99.7413886118376
Australia,AUS,2021.0,99.4044871312212
Austria,AUT,2021.0,100.0
Belgium,BEL,2021.0,95.9960391777872
Benin,BEN,2021.0,17.0132007598877
Burkina Faso,BFA,2021.0,16.136360168457
Bangladesh,BGD,2021.0,57.0724296569824
